alpha_coverage_in_gt,best_group,best_group_kept,best_iou,bucket,checkpoint,conservation_error,full_pixel_argmin_group,gt_area,gt_free_detected,instance_key,kind,mask_grad_norm,matched_group,matched_iou,matched_is_thing_class,matched_p_thing,matched_precision,matched_pred_area,matched_recall,matched_soft_dice,mean_background_mass_in_gt,mean_group_mass_in_gt,positive_sampled_points,role,sampled_bce,sampled_dice,scene,view
0.0,,,0.0,large,g0plus_step3000,5.364418029785156e-07,57,10058,False,8006,context,0.06194624677300453,5,0.0,True,0.6647014021873474,0.0,0,0.0,0.9998806118965149,0.0,0.0,256,failure,0.7196875810623169,0.9960971474647522,scene0007_00,1
,,,,large,g0plus_step3000,,57,0,,8006,novel,0.06194624677300453,5,,,,,,,,,,256,failure,0.7196875810623169,0.9960971474647522,scene0007_00,2
0.0,,,0.0,large,g0plus_step3000,4.172325134277344e-07,57,10749,False,8006,novel,0.06194624677300453,5,0.0,True,0.6647014021873474,0.0,0,0.0,0.9998869895935059,0.0,0.0,256,failure,0.7196875810623169,0.9960971474647522,scene0007_00,3
,,,,large,g0plus_step6000,,14,0,,8006,context,3.3590493202209473,22,,,,,,,,,,256,failure,0.26764976978302,0.9491001963615417,scene0007_00,0
0.15759679675102234,14,True,0.003629417382999045,large,g0plus_step6000,8.344650268554688e-07,14,10058,False,8006,context,3.3590493202209473,22,0.0,True,0.8855555057525635,0.0,778,0.0,0.9297964572906494,0.00676488783210516,0.1508319079875946,256,failure,0.26764976978302,0.9491001963615417,scene0007_00,1
,,,,large,g0plus_step6000,,14,0,,8006,novel,3.3590493202209473,22,,,,,,,,,,256,failure,0.26764976978302,0.9491001963615417,scene0007_00,2
0.1783563792705536,14,True,0.010001852194850898,large,g0plus_step6000,8.344650268554688e-07,14,10749,False,8006,novel,3.3590493202209473,22,0.0,True,0.8855555057525635,0.0,1002,0.0,0.9166114926338196,0.0077195544727146626,0.1706368327140808,256,failure,0.26764976978302,0.9491001963615417,scene0007_00,3
0.9938638806343079,51,True,0.30890464933018125,large,g0_step3000,1.4901161193847656e-06,57,9387,False,20017,context,290.6454162597656,57,0.1475351274112884,True,0.6893345713615417,0.2506321432183676,9887,0.2639821029082774,0.7021622061729431,1.1088512053003541e-10,0.9938637614250183,681,failure,0.48156487941741943,0.6332544088363647,scene0009_00,0
0.9987648129463196,57,True,0.2985142082368228,large,g0_step3000,1.5497207641601562e-06,57,13130,False,20017,context,290.6454162597656,57,0.2985142082368228,True,0.6893345713615417,0.5361745306950786,9855,0.4024371667936024,0.5641852617263794,1.0045299661531892e-11,0.99876469373703,681,failure,0.48156487941741943,0.6332544088363647,scene0009_00,1
0.9951688647270203,57,True,0.2583018074821353,large,g0_step3000,1.5497207641601562e-06,57,12236,False,20017,novel,290.6454162597656,57,0.2583018074821353,True,0.6893345713615417,0.4197404371584699,11712,0.40176528277214774,0.6311325430870056,2.985812638800489e-11,0.9951688647270203,681,failure,0.48156487941741943,0.6332544088363647,scene0009_00,2
0.9985517859458923,57,True,0.2735628342245989,large,g0_step3000,1.6093254089355469e-06,57,12316,False,20017,novel,290.6454162597656,57,0.2735628342245989,True,0.6893345713615417,0.4656300369773395,10547,0.39874959402403376,0.6195207834243774,9.126871133857684e-12,0.998551607131958,681,failure,0.48156487941741943,0.6332544088363647,scene0009_00,3
0.9982043504714966,57,True,0.34351360904913397,large,g0_step6000,1.3113021850585938e-06,14,9387,False,20017,context,1.3773523569107056,14,0.0030008110300081105,True,0.863715410232544,0.012416107382550336,2980,0.003941621391285821,0.8682129383087158,9.31796306780086e-10,0.9982043504714966,681,failure,0.3877609074115753,0.6958789825439453,scene0009_00,0
0.9990062117576599,14,True,0.23115003808073115,large,g0_step6000,1.1920928955078125e-06,14,13130,False,20017,context,1.3773523569107056,14,0.23115003808073115,True,0.863715410232544,1.0,3035,0.23115003808073115,0.530947208404541,1.255635456720583e-10,0.9990062117576599,681,failure,0.3877609074115753,0.6958789825439453,scene0009_00,1
0.9975318908691406,14,True,0.22432,large,g0_step6000,1.3113021850585938e-06,14,12236,False,20017,novel,1.3773523569107056,14,0.22432,True,0.863715410232544,0.9139504563233377,3068,0.2291598561621445,0.6011769771575928,3.297374595589986e-10,0.9975318312644958,681,failure,0.3877609074115753,0.6958789825439453,scene0009_00,2
0.9988759756088257,14,True,0.23802565351518104,large,g0_step6000,1.1920928955078125e-06,14,12316,False,20017,novel,1.3773523569107056,14,0.23802565351518104,True,0.863715410232544,0.9993183367416496,2934,0.2380643065930497,0.5398446321487427,1.270720334511921e-10,0.9988760948181152,681,failure,0.3877609074115753,0.6958789825439453,scene0009_00,3
0.997363805770874,62,True,0.1877885686992517,large,g0plus_step3000,1.3113021850585938e-06,62,9387,False,20017,context,0.5817415714263916,62,0.1877885686992517,True,0.9391286373138428,0.42627394289844595,5534,0.2513049962714392,0.6298038959503174,0.2653997242450714,0.7319640517234802,681,failure,0.3780823349952698,0.7100178003311157,scene0009_00,0
0.998650312423706,22,True,0.17711250205896886,large,g0plus_step3000,1.1920928955078125e-06,62,13130,False,20017,context,0.5817415714263916,62,0.0,True,0.9391286373138428,0.0,0,0.0,0.7928652167320251,0.40962666273117065,0.5890236496925354,681,failure,0.3780823349952698,0.7100178003311157,scene0009_00,1
0.9971567988395691,22,True,0.05862274475808636,large,g0plus_step3000,1.3113021850585938e-06,62,12236,False,20017,novel,0.5817415714263916,62,0.038982259570494865,True,0.9391286373138428,0.11997126436781609,5568,0.05459300424975482,0.7382618188858032,0.390350878238678,0.6068059802055359,681,failure,0.3780823349952698,0.7100178003311157,scene0009_00,2
0.9988400936126709,22,True,0.17953370225891319,large,g0plus_step3000,1.1920928955078125e-06,62,12316,False,20017,novel,0.5817415714263916,62,0.0,True,0.9391286373138428,0.0,2473,0.0,0.8346785306930542,0.4100041389465332,0.5888360142707825,681,failure,0.3780823349952698,0.7100178003311157,scene0009_00,3
0.9963359236717224,62,True,0.5739773716275022,large,g0plus_step6000,1.430511474609375e-06,62,9387,True,20017,context,0.459291934967041,62,0.5739773716275022,True,0.8967887759208679,0.7582202805242585,8698,0.7025673804197294,0.3995624780654907,0.16760101914405823,0.8287349343299866,681,failure,0.3174898624420166,0.5531859993934631,scene0009_00,0
0.9948999881744385,22,True,0.1506271795138708,large,g0plus_step6000,1.3709068298339844e-06,62,13130,False,20017,context,0.459291934967041,62,0.11540483701366983,True,0.8967887759208679,0.45705361790733995,3842,0.13373952779893375,0.6383691430091858,0.3799922466278076,0.6149077415466309,681,failure,0.3174898624420166,0.5531859993934631,scene0009_00,1
0.992983341217041,62,True,0.35554990787216467,large,g0plus_step6000,1.4901161193847656e-06,62,12236,False,20017,novel,0.459291934967041,62,0.35554990787216467,True,0.8967887759208679,0.6150126387515111,9099,0.45733899967309577,0.4972672462463379,0.28409963846206665,0.7088837027549744,681,failure,0.3174898624420166,0.5531859993934631,scene0009_00,2
0.9949435591697693,22,True,0.17419099716601857,large,g0plus_step6000,1.4901161193847656e-06,62,12316,False,20017,novel,0.459291934967041,62,0.08732351135666053,True,0.8967887759208679,0.19096095760152143,8939,0.13860019486846378,0.7224835753440857,0.37654349207878113,0.6184000968933105,681,failure,0.3174898624420166,0.5531859993934631,scene0009_00,3
0.9873095750808716,65,True,0.3706974884600007,large,g0_step3000,1.3113021850585938e-06,65,17620,False,8019,context,1.6526319980621338,65,0.3706974884600007,True,0.8603425025939941,0.5076149711327892,20092,0.5788308740068104,0.4868473410606384,3.980383384005748e-11,0.9873095750808716,1521,failure,0.6632653474807739,0.4895527958869934,scene0012_01,0
0.9653441905975342,65,True,0.4081731938701046,large,g0_step3000,1.6689300537109375e-06,65,28443,False,8019,context,1.6526319980621338,65,0.4081731938701046,True,0.8603425025939941,0.7512451732049918,17869,0.4719614667932356,0.45115232467651367,4.382511714640103e-11,0.9653441905975342,1521,failure,0.6632653474807739,0.4895527958869934,scene0012_01,1
0.9822586178779602,65,True,0.3721662042363132,large,g0_step3000,1.430511474609375e-06,65,20535,False,8019,novel,1.6526319980621338,65,0.3721662042363132,True,0.8603425025939941,0.5494554900589469,20018,0.5356221085950815,0.48351770639419556,4.051427596185597e-11,0.9822586178779602,1521,failure,0.6632653474807739,0.4895527958869934,scene0012_01,2
0.9684045910835266,65,True,0.3864450961225155,large,g0_step3000,1.3113021850585938e-06,65,27870,False,8019,novel,1.6526319980621338,65,0.3864450961225155,True,0.8603425025939941,0.6889886453657248,18935,0.46810190168640115,0.46931809186935425,4.1861559357814215e-11,0.9684045314788818,1521,failure,0.6632653474807739,0.4895527958869934,scene0012_01,3
0.9998460412025452,14,True,0.27359704822378583,large,g0_step6000,1.2516975402832031e-06,65,17620,False,8019,context,5.113117218017578,65,0.27132873920217415,True,0.8332213163375854,0.651859624577358,8577,0.31730987514188425,0.5056228041648865,4.0451301162869324e-12,0.9998460412025452,1521,failure,0.844086766242981,0.6104453802108765,scene0012_01,0
0.9948678612709045,14,True,0.30133484805453,large,g0_step6000,1.2516975402832031e-06,65,28443,False,8019,context,5.113117218017578,65,0.1678342089900759,True,0.8332213163375854,0.4971038298608109,11567,0.2021587033716556,0.6188613176345825,2.4674533249946506e-12,0.9948678016662598,1521,failure,0.844086766242981,0.6104453802108765,scene0012_01,1
0.9995832443237305,14,True,0.2750009709114917,large,g0_step6000,1.3113021850585938e-06,65,20535,False,8019,novel,5.113117218017578,65,0.22263113196101428,True,0.8332213163375854,0.5677013509332783,9697,0.2680788897005113,0.5600030422210693,2.904854525323519e-12,0.9995832443237305,1521,failure,0.844086766242981,0.6104453802108765,scene0012_01,2
0.9964790940284729,14,True,0.28692581733345945,large,g0_step6000,1.2516975402832031e-06,65,27870,False,8019,novel,5.113117218017578,65,0.16876025660152172,True,0.8332213163375854,0.5004866825944607,11301,0.20294223179045567,0.6246111392974854,2.3473527809014794e-12,0.9964790344238281,1521,failure,0.844086766242981,0.6104453802108765,scene0012_01,3
0.9649596810340881,22,True,0.05013091861226271,large,g0plus_step3000,1.0728836059570312e-06,22,17620,False,8019,context,0.44335120916366577,22,0.05013091861226271,True,0.9533345103263855,0.5634580012262416,1631,0.052156640181611806,0.6531544923782349,0.32864493131637573,0.6363146901130676,1521,failure,0.6194039583206177,0.6326390504837036,scene0012_01,0
0.8827754259109497,22,True,0.10438121836271601,large,g0plus_step3000,1.0132789611816406e-06,22,28443,False,8019,context,0.44335120916366577,22,0.10438121836271601,True,0.9533345103263855,0.9367167919799498,3192,0.1051225257532609,0.6056430339813232,0.30792176723480225,0.5748536586761475,1521,failure,0.6194039583206177,0.6326390504837036,scene0012_01,1
0.9472362399101257,22,True,0.08753590431793568,large,g0plus_step3000,1.0132789611816406e-06,22,20535,False,8019,novel,0.44335120916366577,22,0.08753590431793568,True,0.9533345103263855,0.7258883248730964,2561,0.09052836620404188,0.6159709095954895,0.32395386695861816,0.6232824325561523,1521,failure,0.6194039583206177,0.6326390504837036,scene0012_01,2
0.8890878558158875,22,True,0.11605175232814388,large,g0plus_step3000,1.0728836059570312e-06,22,27870,False,8019,novel,0.44335120916366577,22,0.11605175232814388,True,0.9533345103263855,0.9251912723151035,3529,0.11715105848582705,0.5986407399177551,0.3065977096557617,0.5824901461601257,1521,failure,0.6194039583206177,0.6326390504837036,scene0012_01,3
0.9992265105247498,65,True,0.3812652728753733,large,g0plus_step6000,1.2516975402832031e-06,65,17620,False,8019,context,0.5709426999092102,65,0.3812652728753733,True,0.8358136415481567,0.8982855680655066,7816,0.39846765039727583,0.46151453256607056,0.14496898651123047,0.8542576432228088,1521,failure,0.5722079873085022,0.530969500541687,scene0012_01,0
0.9799571633338928,14,True,0.2993003550961572,large,g0plus_step6000,1.3113021850585938e-06,65,28443,False,8019,context,0.5709426999092102,65,0.24284926597284445,True,0.8358136415481567,0.92456048281291,7622,0.2477586752452273,0.5517332553863525,0.14417515695095062,0.835781991481781,1521,failure,0.5722079873085022,0.530969500541687,scene0012_01,1
0.9973673224449158,65,True,0.3228800450007031,large,g0plus_step6000,1.1324882507324219e-06,65,20535,False,8019,novel,0.5709426999092102,65,0.3228800450007031,True,0.8358136415481567,0.8961748633879781,7686,0.33542731921110297,0.4973980188369751,0.13656198978424072,0.860805332660675,1521,failure,0.5722079873085022,0.530969500541687,scene0012_01,2
0.9860472083091736,14,True,0.31489056332974524,large,g0plus_step6000,1.2516975402832031e-06,65,27870,False,8019,novel,0.5709426999092102,65,0.2421248116612355,True,0.8358136415481567,0.9117297796543079,7579,0.24793684965913168,0.5511194467544556,0.13810524344444275,0.8479419946670532,1521,failure,0.5722079873085022,0.530969500541687,scene0012_01,3
0.9834622740745544,92,True,0.30090827151078137,large,g0_step3000,1.3709068298339844e-06,92,13453,False,6002,context,2.1988728046417236,92,0.30090827151078137,True,0.8857630491256714,0.8173258003766478,5310,0.3226046235040511,0.5412467122077942,6.541782306829225e-12,0.9834620952606201,616,success_reference,0.46995460987091064,0.6543587446212769,scene0001_01,0
0.9478548765182495,57,True,0.1001482108829134,large,g0_step3000,1.3709068298339844e-06,92,6160,False,6002,context,2.1988728046417236,92,0.0,True,0.8857630491256714,0.0,0,0.0,0.9330607056617737,3.935037712343714e-11,0.9478548765182495,616,success_reference,0.46995460987091064,0.6543587446212769,scene0001_01,1
0.9757007360458374,92,True,0.17665615141955837,large,g0_step3000,1.430511474609375e-06,92,12691,False,6002,novel,2.1988728046417236,92,0.17665615141955837,True,0.8857630491256714,0.7192353643966547,3348,0.1897407611693326,0.6724858283996582,2.3241211039026766e-11,0.9757006168365479,616,success_reference,0.46995460987091064,0.6543587446212769,scene0001_01,2
0.9723076224327087,65,True,0.11294824994631737,large,g0_step3000,1.3113021850585938e-06,92,11064,False,6002,novel,2.1988728046417236,92,0.10795250089960418,True,0.8857630491256714,0.9584664536741214,1252,0.10845986984815618,0.7243248224258423,2.4195557016271074e-11,0.9723075032234192,616,success_reference,0.46995460987091064,0.6543587446212769,scene0001_01,3
0.9997310042381287,14,True,0.35152010703932207,large,g0_step6000,1.2516975402832031e-06,14,13453,False,6002,context,0.5506538152694702,14,0.35152010703932207,True,0.881986677646637,1.0,4729,0.35152010703932207,0.48227065801620483,1.2634805701683405e-10,0.9997310042381287,616,success_reference,0.2204543799161911,0.5078575015068054,scene0001_01,0
0.9992260336875916,14,True,0.408567256206393,large,g0_step6000,1.3709068298339844e-06,14,6160,False,6002,context,0.5506538152694702,14,0.408567256206393,True,0.881986677646637,0.9988099960333201,2521,0.4087662337662338,0.4352717995643616,5.989719276122685e-10,0.9992260336875916,616,success_reference,0.2204543799161911,0.5078575015068054,scene0001_01,1
0.9995499849319458,14,True,0.38567839195979897,large,g0_step6000,1.1920928955078125e-06,14,12691,False,6002,novel,0.5506538152694702,14,0.38567839195979897,True,0.881986677646637,0.9909219285858382,4957,0.38704593806634624,0.43892180919647217,3.7493969040625075e-10,0.9995499849319458,616,success_reference,0.2204543799161911,0.5078575015068054,scene0001_01,2
0.99951171875,14,True,0.4390860652036485,large,g0_step6000,1.3709068298339844e-06,14,11064,False,6002,novel,0.5506538152694702,14,0.4390860652036485,True,0.881986677646637,0.9981523301170191,4871,0.43944323933477947,0.4079735279083252,3.9180408917260934e-10,0.99951171875,616,success_reference,0.2204543799161911,0.5078575015068054,scene0001_01,3
0.9969249963760376,22,True,0.41594827586206895,large,g0plus_step3000,1.2516975402832031e-06,22,13453,False,6002,context,0.5138914585113525,22,0.41594827586206895,True,0.9463950395584106,0.7079228673234123,9542,0.5021184865829184,0.4102576971054077,0.24614620208740234,0.75077885389328,616,success_reference,0.2976112961769104,0.582483172416687,scene0001_01,0
0.9766916036605835,62,True,0.014869757795198087,large,g0plus_step3000,1.0728836059570312e-06,22,6160,False,6002,context,0.5138914585113525,22,0.0,True,0.9463950395584106,0.0,0,0.0,0.8134642839431763,0.3223845660686493,0.6543070673942566,616,success_reference,0.2976112961769104,0.582483172416687,scene0001_01,1
0.9889419078826904,22,True,0.2656429062571625,large,g0plus_step3000,1.3113021850585938e-06,22,12691,False,6002,novel,0.5138914585113525,22,0.2656429062571625,True,0.9463950395584106,0.8972903225806451,3875,0.27397368213694745,0.5910273790359497,0.28847232460975647,0.7004695534706116,616,success_reference,0.2976112961769104,0.582483172416687,scene0001_01,2
0.9875165224075317,22,True,0.17813911472448057,large,g0plus_step3000,1.1920928955078125e-06,22,11064,False,6002,novel,0.5138914585113525,22,0.17813911472448057,True,0.9463950395584106,0.9969666329625885,1978,0.17823571945046998,0.634062647819519,0.3042466342449188,0.6832699179649353,616,success_reference,0.2976112961769104,0.582483172416687,scene0001_01,3
0.9998229146003723,22,True,0.30350459339911534,large,g0plus_step6000,1.3709068298339844e-06,22,13453,False,6002,context,1.677799940109253,65,0.11782214156079855,True,0.9175066947937012,0.8344473007712082,1945,0.12064223593250577,0.6633908152580261,0.1520727574825287,0.8477501273155212,616,success_reference,0.3909788131713867,0.7263753414154053,scene0001_01,0
0.999464750289917,62,True,0.15917228551499651,large,g0plus_step6000,1.1920928955078125e-06,22,6160,False,6002,context,1.677799940109253,65,0.0006144393241167435,True,0.9175066947937012,0.011299435028248588,354,0.0006493506493506494,0.6608426570892334,0.16978667676448822,0.8296781182289124,616,success_reference,0.3909788131713867,0.7263753414154053,scene0001_01,1
0.9996188879013062,62,True,0.13669118470671696,large,g0plus_step6000,1.3113021850585938e-06,22,12691,False,6002,novel,1.677799940109253,65,0.13579676674364896,True,0.9175066947937012,0.8550654386815317,2063,0.138996138996139,0.5900249481201172,0.18877144157886505,0.8108474016189575,616,success_reference,0.3909788131713867,0.7263753414154053,scene0001_01,2
0.999610424041748,62,True,0.1442390876917027,large,g0plus_step6000,1.3113021850585938e-06,22,11064,False,6002,novel,1.677799940109253,65,0.1301520344494244,True,0.9175066947937012,0.8246102449888641,1796,0.1338575560375994,0.5834733247756958,0.1971425861120224,0.802467942237854,616,success_reference,0.3909788131713867,0.7263753414154053,scene0001_01,3
